,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,Tgt_Binned,Att_Rush_Binned
3457,ELIJAH MCGUIRE,NYJ,24.0,8.0,3.0,92.0,276.0,3.0,3.0,31.0,19.0,193.0,10.16,1.0,2.0,2.0,4.0,0.0,0.0,85.9,318,39,15.0,,45.6,0.4956521739130435,44.3,1.429032258064516,3.875,2.331578947368421,0.270125786163522,2018,"(30, 40]","(78, 104]"
3461,CHRIS IVORY,BUF,30.0,13.0,1.0,115.0,385.0,3.35,1.0,21.0,13.0,205.0,15.77,0.0,1.0,0.0,1.0,0.0,0.0,78.0,300,23,31.9,,44.5,0.3869565217391304,33.5,1.5952380952380951,1.6153846153846154,2.576923076923077,0.26,2018,"(20, 30]","(104, 130]"
3463,MARSHAWN LYNCH,OAK,32.0,6.0,6.0,90.0,376.0,4.18,3.0,20.0,15.0,84.0,5.6,0.0,0.0,0.0,3.0,0.0,0.0,79.0,211,35,29.5,,55.6,0.6177777777777778,23.4,1.17,3.333333333333333,1.5599999999999998,0.3744075829383886,2018,"(10, 20]","(78, 104]"
3466,JAYLEN SAMUELS,PIT,22.0,14.0,3.0,56.0,256.0,4.57,0.0,29.0,26.0,199.0,7.65,3.0,1.0,0.0,3.0,0.0,0.0,89.5,226,16,4.9,,25.6,0.4571428571428572,63.900000000000006,2.203448275862069,2.071428571428572,2.457692307692308,0.3960176991150442,2018,"(20, 30]","(52, 78]"
3468,CJ ANDERSON,2TM,27.0,11.0,3.0,67.0,403.0,6.01,2.0,9.0,5.0,41.0,8.2,1.0,0.0,0.0,3.0,0.0,0.0,67.4,153,13,7.9,,52.3,0.7805970149253731,15.1,1.677777777777778,0.8181818181818182,3.0200000000000005,0.4405228758169935,2018,"(0, 10]","(52, 78]"
3471,GIOVANI BERNARD,CIN,27.0,12.0,4.0,56.0,211.0,3.77,3.0,48.0,35.0,218.0,6.23,0.0,0.0,0.0,3.0,0.0,0.0,95.9,331,27,31.3,,39.1,0.6982142857142858,56.8,1.1833333333333331,4.0,1.6228571428571428,0.2897280966767371,2018,"(40, 50]","(52, 78]"
3472,RASHAAD PENNY,SEA,22.0,14.0,0.0,85.0,419.0,4.93,2.0,12.0,9.0,75.0,8.33,0.0,0.0,0.0,2.0,0.0,0.0,70.4,180,12,20.7,,53.900000000000006,0.6341176470588236,16.5,1.375,0.8571428571428571,1.8333333333333333,0.3911111111111111,2018,"(10, 20]","(78, 104]"
3473,ALFRED MORRIS,SFO,30.0,12.0,1.0,111.0,428.0,3.86,2.0,13.0,8.0,73.0,9.13,0.0,2.0,1.0,2.0,0.0,0.0,68.1,250,20,27.7,,54.8,0.4936936936936937,15.3,1.176923076923077,1.0833333333333333,1.9125,0.2724,2018,"(10, 20]","(104, 130]"
3474,JAVORIUS ALLEN,BAL,27.0,14.0,0.0,41.0,110.0,2.68,3.0,43.0,35.0,196.0,5.6,2.0,1.0,1.0,5.0,0.0,0.0,93.6,311,22,37.5,,29.0,0.7073170731707317,66.6,1.5488372093023255,3.071428571428572,1.9028571428571428,0.3009646302250803,2018,"(40, 50]","(26, 52]"
3475,COREY CLEMENT,PHI,24.0,11.0,0.0,68.0,259.0,3.81,2.0,25.0,22.0,192.0,8.73,0.0,4.0,0.0,2.0,1.0,0.0,81.1,238,21,28.2,,37.900000000000006,0.5573529411764707,41.2,1.648,2.272727272727273,1.8727272727272728,0.3407563025210083,2018,"(20, 30]","(52, 78]"
3477,SPENCER WARE,KAN,27.0,13.0,2.0,51.0,246.0,4.82,2.0,23.0,20.0,224.0,11.2,0.0,0.0,0.0,2.0,0.0,0.0,79.0,247,19,22.0,,36.6,0.7176470588235294,42.400000000000006,1.8434782608695652,1.7692307692307692,2.12,0.3198380566801619,2018,"(20, 30]","(26, 52]"
3479,THEO RIDDICK,DET,27.0,14.0,3.0,40.0,171.0,4.28,0.0,74.0,61.0,384.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,116.5,414,29,37.1,,17.1,0.4275,99.4,1.3432432432432433,5.285714285714286,1.6295081967213116,0.2814009661835748,2018,"(70, 80]","(26, 52]"
3491,CHRIS THOMPSON,WAS,28.0,10.0,0.0,43.0,178.0,4.14,0.0,55.0,41.0,268.0,6.54,1.0,1.0,0.0,1.0,0.0,0.0,91.6,308,30,23.6,,17.8,0.413953488372093,73.8,1.3418181818181818,5.5,1.7999999999999998,0.2974025974025974,2018,"(50, 60]","(26, 52]"
3492,DEVONTAE BOOKER,DEN,26.0,16.0,0.0,34.0,183.0,5.38,1.0,51.0,38.0,275.0,7.24,0.0,1.0,1.0,1.0,0.0,0.0,87.8,316,19,29.4,,24.3,0.7147058823529412,65.5,1.2843137254901962,3.1875,1.7236842105263157,0.2778481012658227,2018,"(50, 60]","(26, 52]"
3495,ZACH ZENNER,DET,27.0,8.0,1.0,55.0,265.0,4.82,3.0,10.0,7.0,56.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,57.1,118,14,1.2,,44.5,0.8090909090909091,12.6,1.2600000000000002,1.25,1.8000000000000005,0.4838983050847458,2018,"(0, 10]","(52, 78]"
3498,BILAL POWELL,NYJ,30.0,7.0,7.0,80.0,343.0,4.29,0.0,18.0,11.0,110.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0,60.3,207,29,30.1,,34.300000000000004,0.4287500000000001,28.0,1.5555555555555556,2.571428571428572,2.5454545454545454,0.2913043478260869,2018,"(10, 20]","(78, 104]"
3500,KENNETH DIXON,BAL,24.0,6.0,0.0,60.0,333.0,5.55,2.0,7.0,6.0,51.0,8.5,0.0,2.0,1.0,2.0,0.0,0.0,54.4,153,25,2.7,,45.3,0.7550000000000001,11.1,1.585714285714286,1.1666666666666667,1.8500000000000003,0.3555555555555555,2018,"(0, 10]","(52, 78]"
3505,KAPRI BIBBS,2TM,25.0,12.0,0.0,21.0,103.0,4.9,3.0,23.0,16.0,115.0,7.19,1.0,1.0,0.0,4.0,0.0,0.0,61.8,177,14,21.7,,28.3,1.3476190476190475,33.5,1.4565217391304348,1.9166666666666667,2.09375,0.3491525423728813,2018,"(20, 30]","(0, 26]"
3506,JUSTIN JACKSON,LAC,22.0,13.0,1.0,50.0,206.0,4.12,2.0,19.0,15.0,135.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,61.1,149,16,3.7,,32.6,0.652,28.5,1.5,1.4615384615384617,1.9,0.4100671140939597,2018,"(10, 20]","(26, 52]"
3509,DARREN SPROLES,PHI,35.0,6.0,2.0,29.0,120.0,4.14,1.0,23.0,15.0,160.0,10.67,2.0,0.0,0.0,3.0,0.0,0.0,61.0,145,24,3.9,,18.0,0.6206896551724138,43.0,1.8695652173913044,3.8333333333333335,2.8666666666666667,0.4206896551724138,2018,"(20, 30]","(26, 52]"
3511,JACQUIZZ RODGERS,TAM,28.0,16.0,0.0,33.0,106.0,3.21,1.0,45.0,38.0,304.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,83.0,368,23,31.9,,16.6,0.503030303030303,68.4,1.52,2.8125,1.8,0.2255434782608695,2018,"(40, 50]","(26, 52]"
3517,JORDAN WILKINS,IND,24.0,16.0,3.0,60.0,336.0,5.6,1.0,17.0,16.0,85.0,5.31,0.0,2.0,2.0,1.0,0.0,0.0,60.1,198,12,23.0,,39.6,0.66,24.5,1.4411764705882353,1.0625,1.53125,0.3035353535353535,2018,"(10, 20]","(52, 78]"
3518,CHASE EDMONDS,ARI,22.0,16.0,0.0,60.0,208.0,3.47,2.0,23.0,20.0,103.0,5.15,0.0,1.0,0.0,2.0,0.0,0.0,63.1,199,12,19.4,,32.8,0.5466666666666666,30.3,1.317391304347826,1.4375,1.515,0.3170854271356784,2018,"(20, 30]","(52, 78]"
3531,JAY AJAYI,PHI,25.0,4.0,3.0,45.0,184.0,4.09,3.0,6.0,5.0,20.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,43.4,121,30,16.2,,36.400000000000006,0.808888888888889,7.0,1.1666666666666667,1.5,1.4,0.3586776859504132,2018,"(0, 10]","(26, 52]"
3535,REX BURKHEAD,NWE,28.0,8.0,4.0,57.0,186.0,3.26,0.0,20.0,14.0,131.0,9.36,1.0,2.0,1.0,1.0,0.0,0.0,49.7,151,18,7.8,,18.6,0.3263157894736842,33.1,1.655,2.5,2.3642857142857143,0.3291390728476821,2018,"(10, 20]","(52, 78]"
3544,MALCOLM BROWN,LAR,25.0,12.0,0.0,43.0,212.0,4.93,0.0,7.0,5.0,52.0,10.4,1.0,0.0,0.0,1.0,1.0,0.0,39.4,123,10,16.0,,21.200000000000003,0.4930232558139535,16.2,2.314285714285714,0.5833333333333334,3.24,0.3203252032520325,2018,"(0, 10]","(26, 52]"
3550,RAHEEM MOSTERT,SFO,26.0,9.0,0.0,34.0,261.0,7.68,1.0,7.0,6.0,25.0,4.17,0.0,1.0,1.0,1.0,0.0,0.0,38.6,89,9,12.2,,32.1,0.9441176470588236,8.5,1.2142857142857142,0.7777777777777778,1.4166666666666667,0.4337078651685393,2018,"(0, 10]","(26, 52]"
3555,TRENTON CANNON,NYJ,24.0,16.0,0.0,38.0,113.0,2.97,1.0,25.0,17.0,144.0,8.47,0.0,0.0,0.0,1.0,0.0,0.0,48.7,185,11,14.1,,17.3,0.4552631578947368,31.4,1.256,1.5625,1.847058823529412,0.2632432432432433,2018,"(20, 30]","(26, 52]"
3557,JEFF WILSON,SFO,23.0,6.0,2.0,66.0,266.0,4.03,0.0,15.0,12.0,98.0,8.17,0.0,3.0,2.0,0.0,0.0,0.0,44.4,198,33,3.4,,26.6,0.403030303030303,21.8,1.4533333333333334,2.5,1.8166666666666669,0.2242424242424242,2018,"(10, 20]","(52, 78]"
3559,WAYNE GALLMAN,NYG,24.0,15.0,1.0,51.0,176.0,3.45,1.0,22.0,14.0,89.0,6.36,0.0,2.0,1.0,1.0,0.0,0.0,44.5,155,10,13.4,,23.6,0.4627450980392157,22.9,1.0409090909090908,1.4666666666666666,1.6357142857142857,0.2870967741935484,2018,"(20, 30]","(26, 52]"
3570,KALEN BALLAGE,MIA,23.0,12.0,0.0,36.0,191.0,5.31,1.0,11.0,9.0,56.0,6.22,0.0,1.0,1.0,1.0,0.0,0.0,37.7,92,7,2.7,,25.1,0.6972222222222223,14.6,1.3272727272727274,0.9166666666666666,1.6222222222222225,0.4097826086956522,2018,"(10, 20]","(26, 52]"
3575,MARCUS MURPHY,BUF,27.0,11.0,1.0,52.0,250.0,4.81,0.0,19.0,11.0,26.0,2.36,0.0,1.0,0.0,0.0,0.0,0.0,38.6,196,17,18.2,,25.0,0.4807692307692308,13.6,0.7157894736842105,1.7272727272727273,1.2363636363636363,0.196938775510204,2018,"(10, 20]","(26, 52]"
3585,BRANDON BOLDEN,MIA,28.0,16.0,0.0,8.0,91.0,11.38,2.0,3.0,3.0,13.0,4.33,1.0,1.0,1.0,3.0,0.0,0.0,29.4,25,1,0.0,,21.1,2.6375,10.3,3.4333333333333336,0.1875,3.4333333333333336,1.176,2018,"(0, 10]","(0, 26]"
3594,ROD SMITH,DAL,26.0,16.0,1.0,44.0,127.0,2.89,1.0,12.0,9.0,60.0,6.67,0.0,0.0,0.0,1.0,0.0,0.0,33.7,151,9,10.1,,18.700000000000003,0.425,15.0,1.25,0.75,1.6666666666666667,0.2231788079470198,2018,"(10, 20]","(26, 52]"
3628,BRIAN HILL,ATL,23.0,10.0,0.0,20.0,157.0,7.85,0.0,2.0,1.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,15.6,66,7,0.8,,15.7,0.785,1.9,0.95,0.2,1.9,0.2363636363636363,2018,"(0, 10]","(0, 26]"
3630,TAQUAN MIZZELL,CHI,25.0,9.0,1.0,9.0,16.0,1.78,0.0,10.0,8.0,78.0,9.75,1.0,0.0,0.0,1.0,0.0,0.0,23.4,69,7,3.4,,1.6,0.1777777777777777,21.8,2.18,1.1111111111111112,2.725,0.3391304347826087,2018,"(0, 10]","(0, 26]"
3636,DWAYNE WASHINGTON,NOR,24.0,13.0,0.0,27.0,154.0,5.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.4,46,7,3.0,,15.4,0.5703703703703704,0.0,,,,0.3347826086956522,2018,,"(26, 52]"
3637,CAMERON ARTIS-PAYNE,CAR,28.0,9.0,0.0,19.0,69.0,3.63,1.0,4.0,3.0,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,17.4,48,5,0.6,,12.9,0.6789473684210526,4.5,1.125,0.4444444444444444,1.5,0.3625,2018,"(0, 10]","(0, 26]"
3641,RONALD JONES,TAM,21.0,9.0,0.0,23.0,44.0,1.91,1.0,9.0,7.0,33.0,4.71,0.0,0.0,0.0,1.0,0.0,0.0,20.7,90,10,9.1,,10.4,0.4521739130434782,10.3,1.1444444444444446,1.0,1.4714285714285715,0.2299999999999999,2018,"(0, 10]","(0, 26]"
3650,DARREL WILLIAMS,KAN,23.0,6.0,0.0,13.0,44.0,3.38,0.0,3.0,3.0,27.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,16.1,36,9,0.0,,4.4,0.3384615384615385,11.7,3.9,0.5,3.9,0.4472222222222222,2018,"(0, 10]","(0, 26]"
3652,STEVAN RIDLEY,PIT,29.0,10.0,0.0,29.0,80.0,2.76,1.0,4.0,3.0,18.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,14.8,61,6,5.4,,14.0,0.4827586206896552,4.8,1.2,0.4,1.6,0.2426229508196721,2018,"(0, 10]","(26, 52]"
3656,COREY GRANT,JAX,27.0,5.0,1.0,13.0,40.0,3.08,0.0,12.0,9.0,67.0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,19.7,65,13,8.7,,4.0,0.3076923076923077,15.7,1.3083333333333331,2.4,1.7444444444444445,0.3030769230769231,2018,"(10, 20]","(0, 26]"
3660,KEITH FORD,BUF,24.0,2.0,1.0,21.0,79.0,3.76,0.0,5.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,71,35,,,7.9,0.3761904761904762,5.1,1.02,2.5,1.7,0.1830985915492957,2018,"(0, 10]","(0, 26]"
3661,JOHN KELLY,LAR,22.0,4.0,0.0,27.0,74.0,2.74,0.0,3.0,2.0,27.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,12.1,50,12,0.0,,7.4,0.2740740740740741,4.7,1.5666666666666669,0.75,2.35,0.242,2018,"(0, 10]","(26, 52]"
3665,DE'ANTHONY THOMAS,KAN,25.0,5.0,0.0,1.0,6.0,6.0,0.0,5.0,3.0,29.0,9.67,1.0,1.0,0.0,1.0,0.0,0.0,12.5,36,7,5.0,,0.6000000000000001,0.6000000000000001,11.9,2.38,1.0,3.966666666666667,0.3472222222222222,2018,"(0, 10]","(0, 26]"
3667,DEANDRE WASHINGTON,OAK,25.0,10.0,0.0,30.0,115.0,3.83,0.0,1.0,1.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,11.4,70,7,6.9,,11.5,0.3833333333333333,1.9,1.9,0.1,1.9,0.1628571428571428,2018,"(0, 10]","(26, 52]"
3668,CHARCANDRICK WEST,KAN,27.0,3.0,0.0,2.0,-1.0,-0.5,0.0,3.0,2.0,37.0,18.5,1.0,0.0,0.0,1.0,0.0,0.0,11.6,30,10,,,-0.1,-0.05,11.7,3.9,1.0,5.85,0.3866666666666666,2018,"(0, 10]","(0, 26]"
3670,D'ONTA FOREMAN,HOU,22.0,1.0,0.0,7.0,-1.0,-0.14,0.0,2.0,2.0,28.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,10.7,31,31,,,-0.1,-0.0142857142857142,10.8,5.4,2.0,5.4,0.3451612903225806,2018,"(0, 10]","(0, 26]"
3671,DEVONTA FREEMAN,ATL,26.0,2.0,2.0,14.0,68.0,4.86,0.0,7.0,5.0,23.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,14.1,67,33,9.0,,6.800000000000001,0.4857142857142857,7.300000000000001,1.042857142857143,3.5,1.4600000000000002,0.2104477611940298,2018,"(0, 10]","(0, 26]"
3672,DONTRELL HILLIARD,CLE,23.0,11.0,0.0,0.0,0.0,,0.0,10.0,9.0,105.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,17.5,58,5,3.9,-2.0,0.0,,19.5,1.95,0.9090909090909092,2.1666666666666665,0.3017241379310345,2018,"(0, 10]",
3679,ELIJHAA PENNY,NYG,25.0,14.0,3.0,7.0,25.0,3.57,0.0,9.0,8.0,50.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,15.5,111,9,6.5,,2.5,0.3571428571428571,13.0,1.4444444444444444,0.6428571428571429,1.625,0.1396396396396396,2018,"(0, 10]","(0, 26]"
3681,MARK WALTON,CIN,21.0,14.0,0.0,14.0,34.0,2.43,0.0,8.0,5.0,41.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,12.5,93,6,13.4,,3.4000000000000004,0.2428571428571428,9.1,1.1375000000000002,0.5714285714285714,1.8200000000000005,0.1344086021505376,2018,"(0, 10]","(0, 26]"
3683,KENJON BARNER,2TM,29.0,9.0,0.0,19.0,71.0,3.74,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.4,48,5,6.1,,7.1000000000000005,0.3736842105263158,1.3,1.3,0.1111111111111111,1.3,0.175,2018,"(0, 10]","(0, 26]"
3688,DETREZ NEWSOME,LAC,24.0,9.0,0.0,11.0,49.0,4.45,0.0,2.0,2.0,19.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,29,3,1.6,,4.9,0.4454545454545455,3.9,1.95,0.2222222222222222,1.95,0.303448275862069,2018,"(0, 10]","(0, 26]"
3693,RYAN HEWITT,IND,27.0,12.0,2.0,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.1,181,15,15.6,,0.0,,7.1,3.55,0.1666666666666666,7.1,0.0392265193370165,2018,"(0, 10]",
3698,MIKE BOONE,MIN,23.0,8.0,0.0,11.0,47.0,4.27,0.0,3.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,39,4,5.2,,4.7,0.4272727272727273,2.1,0.7000000000000001,0.375,1.05,0.1743589743589743,2018,"(0, 10]","(0, 26]"
3708,ROC THOMAS,MIN,23.0,5.0,0.0,8.0,30.0,3.75,0.0,4.0,2.0,21.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,7.1,29,5,3.9,,3.0,0.375,4.1,1.025,0.8,2.05,0.2448275862068965,2018,"(0, 10]","(0, 26]"
3713,TYLER ERVIN,HOU,25.0,9.0,0.0,0.0,0.0,,0.0,3.0,3.0,35.0,11.67,0.0,1.0,0.0,0.0,0.0,0.0,6.5,77,8,11.2,,0.0,,6.5,2.1666666666666665,0.3333333333333333,2.1666666666666665,0.0844155844155844,2018,"(0, 10]",
3718,TRE MADDEN,SEA,25.0,14.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,35.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8,86,6,8.1,,0.3,0.1,5.5,1.8333333333333333,0.2142857142857142,2.75,0.0674418604651162,2018,"(0, 10]","(0, 26]"
3719,BYRON MARSHALL,WAS,24.0,6.0,0.0,3.0,9.0,3.0,0.0,6.0,4.0,30.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.9,47,7,2.4,,0.9,0.3,7.0,1.1666666666666667,1.0,1.75,0.1680851063829787,2018,"(0, 10]","(0, 26]"
3721,ROOSEVELT NIX,PIT,26.0,16.0,0.0,1.0,4.0,4.0,0.0,6.0,4.0,38.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,8.2,110,6,11.3,,0.4,0.4,7.800000000000001,1.3,0.375,1.95,0.0745454545454545,2018,"(0, 10]","(0, 26]"
3722,SAMAJE PERINE,WAS,23.0,5.0,0.0,8.0,32.0,4.0,0.0,4.0,3.0,5.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,6.7,30,6,3.4,,3.2,0.4,3.5,0.875,0.8,1.1666666666666667,0.2233333333333333,2018,"(0, 10]","(0, 26]"
3726,DAVID WILLIAMS,JAX,24.0,6.0,0.0,8.0,36.0,4.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.6,18,6,0.8,,3.6,0.45,0.0,,,,0.2,2018,,"(0, 26]"
3728,MIKE GILLISLEE,NOR,28.0,4.0,0.0,16.0,43.0,2.69,0.0,1.0,1.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,4.2,25,6,3.4,,4.3,0.26875,1.9,1.9,0.25,1.9,0.168,2018,"(0, 10]","(0, 26]"
3729,JEREMY HILL,NWE,26.0,1.0,0.0,4.0,25.0,6.25,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,12,12,1.6,,2.5,0.625,1.6,1.6,1.0,1.6,0.3416666666666666,2018,"(0, 10]","(0, 26]"
3730,JEREMY LANGFORD,ATL,27.0,1.0,0.0,9.0,25.0,2.78,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,16,16,,,2.5,0.2777777777777778,0.0,,,,0.15625,2018,,"(0, 26]"
3733,SHAUN WILSON,TAM,23.0,5.0,0.0,6.0,29.0,4.83,0.0,5.0,3.0,5.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,6.4,22,4,2.8,,2.9000000000000004,0.4833333333333334,3.5,0.7,1.0,1.1666666666666667,0.2909090909090909,2018,"(0, 10]","(0, 26]"
3735,TRAVARIS CADET,CAR,29.0,1.0,0.0,11.0,17.0,1.55,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,24,24,0.0,,1.7000000000000002,0.1545454545454545,1.5,1.5,1.0,1.5,0.1333333333333333,2018,"(0, 10]","(0, 26]"
3740,JUSTIN DAVIS,LAR,23.0,11.0,0.0,2.0,19.0,9.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.9,9,0,0.0,,1.9,0.95,0.0,,,,0.2111111111111111,2018,,"(0, 26]"
3742,DAVID FLUELLEN,TEN,26.0,7.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6,0,1.0,,1.6,0.4,0.0,,,,0.2666666666666666,2018,,"(0, 26]"
3746,DARIUS JACKSON,2TM,25.0,4.0,0.0,6.0,16.0,2.67,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18,4,0.0,,1.6,0.2666666666666666,0.0,0.0,0.25,,0.0888888888888888,2018,"(0, 10]","(0, 26]"
3749,CJ PROSISE,SEA,24.0,5.0,0.0,1.0,-3.0,-3.0,0.0,3.0,3.0,22.0,7.33,0.0,0.0,0.0,0.0,0.0,0.0,4.9,30,6,4.1,,-0.3,-0.3,5.2,1.7333333333333334,0.6,1.7333333333333334,0.1633333333333333,2018,"(0, 10]","(0, 26]"
3751,JONATHAN STEWART,NYG,31.0,3.0,0.0,6.0,17.0,2.83,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.7,17,5,2.5,,1.7000000000000002,0.2833333333333334,0.0,,,,0.0999999999999999,2018,,"(0, 26]"
3753,DE'LANCE TURNER,BAL,23.0,4.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,8,2,1.0,,0.4,0.4,3.7,1.85,0.5,1.85,0.5125,2018,"(0, 10]","(0, 26]"
3755,BRANDON WILDS,JAX,25.0,3.0,0.0,6.0,15.0,2.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9,3,1.2,,1.5,0.25,0.0,,,,0.1666666666666666,2018,,"(0, 26]"
3759,AMEER ABDULLAH,2TM,25.0,10.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,28.0,9.33,0.0,1.0,1.0,0.0,0.0,0.0,3.9,17,1,1.9,,0.1,0.1,5.800000000000001,1.4500000000000002,0.4,1.9333333333333336,0.2294117647058823,2018,"(0, 10]","(0, 26]"
3762,JAMAAL CHARLES,JAX,32.0,2.0,0.0,6.0,7.0,1.17,0.0,3.0,2.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,20,10,2.7,,0.7000000000000001,0.1166666666666666,2.7,0.9,1.5,1.35,0.1699999999999999,2018,"(0, 10]","(0, 26]"
3778,CHRISTINE MICHAEL,IND,28.0,1.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3,3,0.4,,0.9,0.45,0.0,,,,0.3,2018,,"(0, 26]"
3788,DE'ANGELO HENDERSON,NYJ,26.0,3.0,0.0,2.0,19.0,9.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,-0.1,3,3,0.0,,1.9,0.95,0.0,,,,-0.0333333333333333,2018,,"(0, 26]"
3792,JEREMY MCNICHOLS,IND,23.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,2,0.3,,0.4,0.2,0.0,,,,0.2,2018,,"(0, 26]"
3796,JONATHAN WILLIAMS,NOR,24.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,18,6,2.3,,0.0,0.0,1.1,1.1,0.3333333333333333,1.1,0.0611111111111111,2018,"(0, 10]","(0, 26]"
3802,ROBERT TURBIN,IND,29.0,2.0,0.0,4.0,10.0,2.5,0.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,22,11,2.8,,1.0,0.25,1.3,0.65,1.0,1.3,0.0136363636363636,2018,"(0, 10]","(0, 26]"
3808,TODD GURLEY,LAR,23.0,15.0,15.0,279.0,1305.0,4.68,13.0,87.0,64.0,788.0,12.31,6.0,5.0,2.0,19.0,0.0,0.0,383.3,796,53,76.5,,208.5,0.7473118279569892,178.8,2.055172413793104,5.8,2.79375,0.4815326633165829,2017,"(80, 90]","(260, 286]"
3809,LE'VEON BELL,PIT,25.0,15.0,15.0,321.0,1291.0,4.02,9.0,106.0,85.0,655.0,7.71,2.0,3.0,2.0,11.0,0.0,0.0,341.6,945,63,85.3,,183.1,0.570404984423676,162.5,1.5330188679245282,7.066666666666666,1.911764705882353,0.3614814814814815,2017,"(100, 110]","(312, 338]"
3810,KAREEM HUNT,KAN,22.0,16.0,16.0,272.0,1327.0,4.88,8.0,63.0,53.0,455.0,8.58,3.0,1.0,1.0,11.0,0.0,0.0,295.2,670,41,69.0,,180.7,0.6643382352941177,116.5,1.8492063492063493,3.9375,2.19811320754717,0.4405970149253731,2017,"(60, 70]","(260, 286]"
3811,ALVIN KAMARA,NOR,22.0,16.0,3.0,120.0,728.0,6.07,8.0,100.0,81.0,826.0,10.2,5.0,1.0,1.0,14.0,1.0,0.0,320.4,464,29,44.7,,120.8,1.0066666666666666,193.6,1.936,6.25,2.390123456790124,0.6905172413793103,2017,"(90, 100]","(104, 130]"
