,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,PPR_Yards_Only
290,MALIK WASHINGTON,MIA,23.0,14.0,3.0,5.0,25.0,5.0,1.0,36.0,26.0,223.0,8.58,0.0,1.0,1.0,1.0,0.0,0.0,54.8,414,29,36.4,,8.5,1.7,48.3,1.3416666666666666,2.571428571428572,1.8576923076923075,0.1323671497584541,2024,22.3
294,DERIUS DAVIS,LAC,24.0,15.0,2.0,12.0,39.0,3.25,0.0,17.0,13.0,112.0,8.62,2.0,3.0,0.0,2.0,0.0,0.0,40.1,148,9,13.9,,3.9,0.325,36.2,2.1294117647058823,1.1333333333333333,2.784615384615385,0.2709459459459459,2024,11.200000000000001
301,KHADAREL HODGE,ATL,29.0,17.0,2.0,0.0,0.0,,0.0,12.0,7.0,131.0,18.71,1.0,0.0,0.0,2.0,0.0,0.0,32.1,231,13,20.2,,0.0,,26.1,2.1750000000000003,0.7058823529411765,3.7285714285714286,0.1389610389610389,2024,13.100000000000001
302,RYAN MILLER,TAM,24.0,11.0,3.0,0.0,0.0,,0.0,20.0,12.0,128.0,10.67,2.0,0.0,0.0,2.0,0.0,0.0,36.8,275,25,36.1,,0.0,,36.8,1.84,1.818181818181818,3.0666666666666664,0.1338181818181818,2024,12.8
304,JOSH REYNOLDS,2TM,29.0,9.0,2.0,0.0,0.0,,0.0,24.0,13.0,194.0,14.92,1.0,0.0,0.0,1.0,0.0,0.0,38.4,312,34,47.3,,0.0,,38.400000000000006,1.6000000000000003,2.6666666666666665,2.9538461538461545,0.123076923076923,2024,19.400000000000002
305,TYLAN WALLACE,BAL,25.0,17.0,0.0,0.0,0.0,,0.0,12.0,11.0,193.0,17.55,1.0,1.0,0.0,1.0,0.0,0.0,36.3,275,16,24.8,,0.0,,36.3,3.025,0.7058823529411765,3.3,0.1319999999999999,2024,19.3
306,JALEN BROOKS,DAL,24.0,14.0,1.0,0.0,0.0,,0.0,30.0,12.0,177.0,14.75,1.0,0.0,0.0,1.0,0.0,0.0,35.7,371,26,31.7,,0.0,,35.7,1.1900000000000002,2.142857142857143,2.975,0.0962264150943396,2024,17.7
311,JAHAN DOTSON,PHI,24.0,17.0,6.0,1.0,13.0,13.0,0.0,33.0,19.0,216.0,11.37,0.0,0.0,0.0,0.0,0.0,0.0,41.9,618,39,58.3,,1.3,1.3,40.6,1.2303030303030305,1.9411764705882355,2.136842105263158,0.067799352750809,2024,21.6
312,TREY PALMER,TAM,23.0,15.0,3.0,0.0,0.0,,0.0,22.0,12.0,172.0,14.33,1.0,1.0,0.0,1.0,0.0,0.0,35.2,305,20,26.7,,0.0,,35.2,1.6,1.4666666666666666,2.9333333333333336,0.1154098360655737,2024,17.2
315,MALIK HEATH,GNB,24.0,13.0,1.0,0.0,0.0,,0.0,13.0,10.0,97.0,9.7,2.0,0.0,0.0,2.0,0.0,0.0,31.7,164,12,15.1,,0.0,,31.700000000000003,2.4384615384615387,1.0,3.1700000000000004,0.1932926829268292,2024,9.700000000000001
320,MECOLE HARDMAN,KAN,26.0,12.0,0.0,5.0,62.0,12.4,1.0,14.0,12.0,90.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,33.2,115,9,13.8,,12.2,2.44,21.0,1.5,1.1666666666666667,1.75,0.2886956521739131,2024,9.0
322,JA'LYNN POLK,NWE,22.0,15.0,7.0,1.0,0.0,0.0,0.0,33.0,12.0,87.0,7.25,2.0,0.0,0.0,2.0,0.0,0.0,32.7,436,29,42.4,,0.0,0.0,32.7,0.990909090909091,2.2,2.725,0.075,2024,8.700000000000001
326,DANTE PETTIS,NOR,29.0,8.0,0.0,0.0,0.0,,0.0,28.0,12.0,120.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,32.0,148,18,30.3,,0.0,,30.0,1.0714285714285714,3.5,2.5,0.2162162162162162,2024,12.0
337,BUB MEANS,NOR,23.0,7.0,1.0,0.0,0.0,,0.0,15.0,9.0,118.0,13.11,1.0,0.0,0.0,1.0,0.0,0.0,26.8,145,20,27.8,,0.0,,26.8,1.7866666666666666,2.142857142857143,2.977777777777778,0.1848275862068965,2024,11.8
339,ROBERT WOODS,HOU,32.0,15.0,4.0,0.0,0.0,,0.0,30.0,20.0,203.0,10.15,0.0,3.0,1.0,0.0,0.0,0.0,38.3,361,24,32.6,,0.0,,40.3,1.3433333333333333,2.0,2.015,0.1060941828254847,2024,20.3
340,JAKE BOBO,SEA,26.0,17.0,3.0,0.0,0.0,,0.0,17.0,13.0,107.0,8.23,1.0,0.0,0.0,1.0,0.0,0.0,29.7,319,18,29.0,,0.0,,29.700000000000003,1.747058823529412,1.0,2.284615384615385,0.093103448275862,2024,10.700000000000001
341,JAMISON CROWDER,WAS,31.0,6.0,1.0,0.0,0.0,,0.0,13.0,9.0,72.0,8.0,2.0,2.0,1.0,2.0,0.0,0.0,26.2,118,19,21.5,,0.0,,28.2,2.169230769230769,2.1666666666666665,3.1333333333333333,0.2220338983050847,2024,7.2
342,ASHTON DULIN,IND,27.0,15.0,2.0,5.0,45.0,9.0,0.0,8.0,2.0,67.0,33.5,1.0,0.0,0.0,1.0,0.0,0.0,19.2,182,12,16.7,,4.5,0.9,14.7,1.8375,0.5333333333333333,7.35,0.1054945054945055,2024,6.7
343,LUKE MCCAFFREY,WAS,23.0,17.0,4.0,0.0,0.0,,0.0,24.0,18.0,168.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,34.8,419,24,36.0,,0.0,,34.8,1.45,1.411764705882353,1.933333333333333,0.0830548926014319,2024,16.8
346,KEVIN AUSTIN,NOR,24.0,8.0,2.0,1.0,9.0,9.0,0.0,22.0,11.0,151.0,13.73,0.0,1.0,0.0,0.0,0.0,0.0,27.0,323,40,66.2,,0.9,0.9,26.1,1.1863636363636365,2.75,2.372727272727273,0.0835913312693498,2024,15.100000000000001
352,BO MELTON,GNB,25.0,17.0,0.0,8.0,54.0,6.75,0.0,17.0,8.0,91.0,11.38,0.0,0.0,0.0,0.0,0.0,0.0,22.5,251,14,23.2,,5.4,0.675,17.1,1.0058823529411764,1.0,2.1375,0.0896414342629482,2024,9.1
353,JONATHAN MINGO,2TM,23.0,17.0,6.0,2.0,5.0,2.5,0.0,42.0,17.0,167.0,9.82,0.0,1.0,1.0,0.0,0.0,0.0,32.2,462,27,40.1,,0.5,0.25,33.7,0.8023809523809524,2.4705882352941178,1.9823529411764709,0.0696969696969697,2024,16.7
357,TRENT SHERFIELD,MIN,28.0,17.0,1.0,0.0,0.0,,0.0,9.0,8.0,83.0,10.38,1.0,0.0,0.0,1.0,0.0,0.0,22.3,179,10,16.0,,0.0,,22.3,2.477777777777778,0.5294117647058824,2.7875,0.1245810055865921,2024,8.3
363,TYRELL SHAVERS,BUF,25.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,69.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,13.9,32,10,15.6,,0.0,,13.9,13.9,0.3333333333333333,13.9,0.434375,2024,6.9
364,XAVIER HUTCHINSON,HOU,24.0,16.0,3.0,0.0,0.0,,0.0,26.0,12.0,117.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,23.7,493,30,44.5,,0.0,,23.700000000000003,0.9115384615384616,1.625,1.9750000000000003,0.0480730223123732,2024,11.700000000000001
365,RAKIM JARRETT,TAM,23.0,10.0,2.0,0.0,0.0,,0.0,11.0,9.0,124.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,21.4,210,21,30.7,,0.0,,21.4,1.945454545454545,1.1,2.3777777777777778,0.1019047619047619,2024,12.4
367,KJ OSBORN,2TM,27.0,8.0,4.0,0.0,0.0,,0.0,18.0,7.0,57.0,8.14,1.0,0.0,0.0,1.0,0.0,0.0,18.7,251,31,22.0,,0.0,,18.7,1.0388888888888888,2.25,2.6714285714285717,0.0745019920318725,2024,5.7
369,JERMAINE BURTON,CIN,23.0,14.0,1.0,0.0,0.0,,0.0,14.0,4.0,107.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,14.7,131,9,11.5,,0.0,,14.7,1.05,1.0,3.675,0.1122137404580152,2024,10.700000000000001
371,SIMI FEHOKO,LAC,27.0,8.0,2.0,0.0,0.0,,0.0,16.0,6.0,106.0,17.67,0.0,0.0,0.0,0.0,0.0,0.0,16.6,244,30,49.3,,0.0,,16.6,1.0375,2.0,2.766666666666667,0.0680327868852459,2024,10.600000000000001
372,TAY MARTIN,TEN,27.0,1.0,0.0,0.0,0.0,,0.0,2.0,1.0,49.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,11.9,4,4,6.5,,0.0,,11.9,5.95,2.0,11.9,2.975,2024,4.9
374,AINIAS SMITH,PHI,23.0,7.0,1.0,2.0,6.0,3.0,0.0,9.0,7.0,41.0,5.86,1.0,0.0,0.0,1.0,0.0,0.0,17.7,96,13,12.7,,0.6000000000000001,0.3,17.1,1.9,1.2857142857142858,2.442857142857143,0.1843749999999999,2024,4.1000000000000005
381,BRYCE OLIVER,TEN,24.0,10.0,1.0,0.0,0.0,,0.0,9.0,6.0,95.0,15.83,0.0,0.0,0.0,0.0,0.0,0.0,15.5,67,6,10.5,,0.0,,15.5,1.7222222222222223,0.9,2.583333333333333,0.2313432835820895,2024,9.5
383,MASON TIPTON,NOR,24.0,11.0,1.0,0.0,0.0,,0.0,26.0,14.0,99.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,23.9,358,32,32.9,,0.0,,23.9,0.9192307692307692,2.363636363636364,1.707142857142857,0.0667597765363128,2024,9.9
384,JOHNNY WILSON,PHI,23.0,16.0,4.0,0.0,0.0,,0.0,15.0,5.0,38.0,7.6,1.0,0.0,0.0,1.0,0.0,0.0,14.8,350,23,31.9,,0.0,,14.8,0.9866666666666668,0.9375,2.96,0.0422857142857142,2024,3.8000000000000003
385,MARQUISE BROWN,KAN,27.0,2.0,1.0,0.0,0.0,,0.0,15.0,9.0,91.0,10.11,0.0,0.0,0.0,0.0,0.0,0.0,18.1,45,22,20.1,,0.0,,18.1,1.2066666666666668,7.5,2.011111111111111,0.4022222222222222,2024,9.1
387,PARRIS CAMPBELL,PHI,27.0,5.0,0.0,0.0,0.0,,0.0,8.0,6.0,30.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,125,28,36.5,,0.0,,15.0,1.875,1.6,2.5,0.12,2024,3.0
388,DJ CHARK,LAC,28.0,7.0,0.0,0.0,0.0,,0.0,10.0,4.0,31.0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,13.1,105,15,16.7,,0.0,,13.1,1.31,1.4285714285714286,3.275,0.1247619047619047,2024,3.1
395,CHRIS CONLEY,SFO,32.0,15.0,2.0,0.0,0.0,,0.0,12.0,6.0,76.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,13.6,239,15,22.2,,0.0,,13.6,1.1333333333333335,0.8,2.266666666666667,0.0569037656903765,2024,7.6000000000000005
396,DEVIN DUVERNAY,JAX,27.0,13.0,1.0,4.0,3.0,0.75,0.0,16.0,11.0,79.0,7.18,0.0,1.0,0.0,0.0,0.0,0.0,19.2,190,14,23.8,,0.3,0.075,18.9,1.18125,1.2307692307692308,1.718181818181818,0.1010526315789473,2024,7.9
397,RYAN FLOURNOY,DAL,25.0,11.0,1.0,0.0,0.0,,0.0,14.0,10.0,102.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,18.2,156,14,13.3,,0.0,,20.200000000000003,1.442857142857143,1.2727272727272727,2.0200000000000005,0.1166666666666666,2024,10.200000000000001
398,XAVIER GIPSON,NYJ,23.0,17.0,0.0,1.0,5.0,5.0,0.0,10.0,6.0,39.0,6.5,1.0,4.0,1.0,1.0,0.0,0.0,14.4,182,10,17.1,,0.5,0.5,15.9,1.59,0.5882352941176471,2.65,0.0791208791208791,2024,3.9000000000000004
399,ZAY JONES,ARI,29.0,11.0,2.0,0.0,0.0,,0.0,11.0,8.0,84.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,16.4,257,23,32.4,,0.0,,16.4,1.4909090909090907,1.0,2.05,0.0638132295719844,2024,8.4
400,JALEN REAGOR,LAC,25.0,8.0,2.0,3.0,-3.0,-1.0,0.0,12.0,7.0,100.0,14.29,0.0,1.0,1.0,0.0,0.0,0.0,14.7,138,17,28.2,,-0.3,-0.1,17.0,1.4166666666666667,1.5,2.4285714285714284,0.1065217391304347,2024,10.0
402,DEVONTEZ WALKER,BAL,23.0,9.0,0.0,0.0,0.0,,0.0,3.0,1.0,21.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,9.1,57,6,5.1,,0.0,,9.1,3.033333333333333,0.3333333333333333,9.1,0.1596491228070175,2024,2.1
403,KRISTIAN WILKERSON,LVR,27.0,3.0,0.0,0.0,0.0,,0.0,3.0,2.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,9.8,45,15,21.5,,0.0,,9.8,3.266666666666667,1.0,4.9,0.2177777777777778,2024,1.8
405,JACOB COWING,SFO,23.0,15.0,0.0,1.0,7.0,7.0,0.0,6.0,4.0,80.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,10.7,106,7,9.8,,0.7000000000000001,0.7000000000000001,12.0,2.0,0.4,3.0,0.100943396226415,2024,8.0
406,RIVER CRACRAFT,MIA,30.0,8.0,0.0,0.0,0.0,,0.0,9.0,7.0,66.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,13.6,120,15,20.1,,0.0,,13.6,1.5111111111111113,1.125,1.942857142857143,0.1133333333333333,2024,6.6000000000000005
412,SCOTT MILLER,PIT,27.0,13.0,1.0,0.0,0.0,,0.0,9.0,5.0,69.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,11.9,210,16,18.6,,0.0,,11.9,1.3222222222222222,0.6923076923076923,2.38,0.0566666666666666,2024,6.9
413,BRANDON POWELL,MIN,29.0,17.0,1.0,0.0,0.0,,0.0,10.0,7.0,71.0,10.14,0.0,1.0,0.0,0.0,0.0,0.0,14.1,213,12,19.1,,0.0,,14.1,1.41,0.5882352941176471,2.0142857142857147,0.0661971830985915,2024,7.1000000000000005
414,BEN SKOWRONEK,PIT,27.0,10.0,1.0,0.0,0.0,,0.0,5.0,5.0,69.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,11.9,101,10,13.8,,0.0,,11.9,2.38,0.5,2.38,0.1178217821782178,2024,6.9
415,MICHAEL WOODS,CLE,24.0,5.0,2.0,0.0,0.0,,0.0,17.0,7.0,65.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,13.5,304,60,71.7,,0.0,,13.5,0.7941176470588235,3.4,1.9285714285714288,0.0444078947368421,2024,6.5
420,ODELL BECKHAM,MIA,32.0,9.0,0.0,0.0,0.0,,0.0,18.0,9.0,55.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,14.5,119,13,19.7,,0.0,,14.5,0.8055555555555556,2.0,1.6111111111111112,0.1218487394957983,2024,5.5
421,JALIN HYATT,NYG,23.0,16.0,3.0,0.0,0.0,,0.0,19.0,8.0,62.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,14.2,346,21,30.8,,0.0,,14.2,0.7473684210526316,1.1875,1.775,0.0410404624277456,2024,6.2
425,LAVISKA SHENAULT,2TM,26.0,12.0,2.0,1.0,1.0,1.0,0.0,5.0,5.0,36.0,7.2,0.0,2.0,2.0,1.0,0.0,0.0,10.7,52,4,6.1,,0.1,0.1,8.6,1.72,0.4166666666666667,1.72,0.2057692307692307,2024,3.6
426,IHMIR SMITH-MARSETTE,NYG,25.0,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,6.0,7,0,0.7,,0.0,,0.0,,,,0.8571428571428571,2024,0.0
430,DEANDRE CARTER,CHI,31.0,13.0,0.0,0.0,0.0,,0.0,14.0,9.0,72.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,14.2,0,10,15.5,,0.0,,16.2,1.157142857142857,1.0769230769230769,1.7999999999999998,,2024,7.2
432,CHARLIE JONES,CIN,26.0,8.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,5.5,26,3,2.3,,0.0,,1.5,1.5,0.125,1.5,0.2115384615384615,2024,0.5
434,NIKKO REMIGIO,KAN,25.0,5.0,1.0,0.0,0.0,,0.0,6.0,2.0,48.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.8,0,7,12.4,,0.0,,6.800000000000001,1.1333333333333335,1.2,3.4000000000000004,,2024,4.800000000000001
436,TYQUAN THORNTON,NWE,24.0,6.0,1.0,0.0,0.0,,0.0,8.0,4.0,47.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0,18,17.6,,0.0,,8.7,1.0875,1.3333333333333333,2.175,,2024,4.7
441,TREYLON BURKS,TEN,24.0,5.0,2.0,2.0,1.0,0.5,0.0,8.0,4.0,34.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,147,29,47.9,,0.1,0.05,7.4,0.925,1.6,1.85,0.0510204081632653,2024,3.4000000000000004
442,DAN CHISENA,CAR,27.0,6.0,0.0,0.0,0.0,,0.0,4.0,3.0,37.0,12.33,0.0,0.0,0.0,0.0,0.0,0.0,6.7,19,3,4.9,,0.0,,6.7,1.675,0.6666666666666666,2.2333333333333334,0.3526315789473684,2024,3.7
443,D'WAYNE ESKRIDGE,MIA,27.0,6.0,0.0,0.0,0.0,,0.0,3.0,3.0,44.0,14.67,0.0,0.0,0.0,0.0,0.0,0.0,7.4,37,6,4.4,,0.0,,7.4,2.466666666666667,0.5,2.466666666666667,0.2,2024,4.4
446,TIM JONES,JAX,26.0,17.0,0.0,0.0,0.0,,0.0,5.0,3.0,41.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,7.1,169,9,16.4,,0.0,,7.1000000000000005,1.4200000000000002,0.2941176470588235,2.3666666666666667,0.0420118343195266,2024,4.1000000000000005
448,TERRACE MARSHALL,LVR,24.0,7.0,1.0,0.0,0.0,,0.0,6.0,3.0,41.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,7.1,140,20,29.9,,0.0,,7.1000000000000005,1.1833333333333331,0.8571428571428571,2.3666666666666667,0.0507142857142857,2024,4.1000000000000005
451,XAVIER SMITH,LAR,27.0,15.0,0.0,4.0,36.0,9.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,33,2,3.4,,3.6,0.9,2.6,1.3,0.1333333333333333,1.3,0.1878787878787879,2024,0.6000000000000001
453,CODY WHITE,SEA,26.0,4.0,0.0,0.0,0.0,,0.0,3.0,2.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,62,15,11.0,,0.0,,6.4,2.1333333333333333,0.75,3.2,0.1032258064516129,2024,4.4
455,ALEX BACHMAN,LVR,28.0,6.0,1.0,0.0,0.0,,0.0,3.0,3.0,31.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,6.1,71,11,18.2,,0.0,,6.1,2.033333333333333,0.5,2.033333333333333,0.0859154929577464,2024,3.1
456,DAVID BELL,CLE,24.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,9,9,12.5,,0.0,,5.7,1.9,3.0,1.9,0.6333333333333333,2024,2.7
458,BRITAIN COVEY,PHI,27.0,5.0,1.0,0.0,0.0,,0.0,8.0,7.0,34.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,10.4,27,10,8.9,,0.0,,10.4,1.3,1.6,1.4857142857142858,0.3851851851851852,2024,3.4000000000000004
468,ALLEN ROBINSON,DET,31.0,12.0,0.0,0.0,0.0,,0.0,7.0,3.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,91,7,9.1,,0.0,,6.0,0.8571428571428571,0.5833333333333334,2.0,0.0659340659340659,2024,3.0
469,DEVEN THOMPKINS,CAR,25.0,7.0,0.0,2.0,7.0,3.5,0.0,4.0,4.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,51,7,9.2,,0.7000000000000001,0.35,6.0,1.5,0.5714285714285714,1.5,0.1313725490196078,2024,2.0
471,RONNIE BELL,SFO,24.0,9.0,0.0,0.0,0.0,,0.0,6.0,2.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,113,12,15.9,,0.0,,4.2,0.7000000000000001,0.6666666666666666,2.1,0.0371681415929203,2024,2.2
472,CHRIS BLAIR,ATL,27.0,4.0,0.0,0.0,0.0,,0.0,2.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,27,6,6.5,,0.0,,2.7,1.35,0.5,2.7,0.1,2024,1.7000000000000002
474,MALACHI CORLEY,NYJ,22.0,9.0,1.0,2.0,26.0,13.0,0.0,6.0,3.0,16.0,5.33,0.0,1.0,1.0,0.0,0.0,0.0,5.2,83,9,7.8,,2.6,1.3,4.6,0.7666666666666666,0.6666666666666666,1.5333333333333332,0.0626506024096385,2024,1.6
475,ANTHONY GOULD,IND,23.0,8.0,0.0,0.0,0.0,,0.0,1.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,15,1,1.4,,0.0,,3.3000000000000003,3.3000000000000003,0.125,3.3000000000000003,0.22,2024,2.3000000000000003
477,TRENTON IRWIN,CIN,29.0,7.0,2.0,0.0,0.0,,0.0,10.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,125,17,16.1,,0.0,,4.5,0.45,1.4285714285714286,1.5,0.036,2024,1.5
478,MASON KINSEY,TEN,26.0,6.0,0.0,0.0,0.0,,0.0,2.0,2.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,71,11,17.7,,0.0,,3.7,1.85,0.3333333333333333,1.85,0.052112676056338,2024,1.7000000000000002
480,ANTHONY MILLER,BAL,30.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9,4,4.6,,0.0,,2.6,2.6,0.5,2.6,0.2888888888888889,2024,1.6
482,JAMARI THRASH,CLE,24.0,9.0,0.0,0.0,0.0,,0.0,7.0,3.0,22.0,7.33,0.0,0.0,0.0,0.0,0.0,0.0,5.2,143,15,12.1,,0.0,,5.2,0.7428571428571429,0.7777777777777778,1.7333333333333334,0.0363636363636363,2024,2.2
483,AUSTIN TRAMMELL,JAX,26.0,1.0,0.0,0.0,0.0,,0.0,3.0,2.0,40.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,33,33,61.1,,0.0,,6.0,2.0,3.0,3.0,0.1212121212121212,2024,4.0
488,ROBBIE CHOSEN,MIA,31.0,2.0,0.0,0.0,0.0,,0.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,29,14,19.7,,0.0,,1.5,0.375,2.0,1.5,0.0517241379310344,2024,0.5
489,JAVON BAKER,NWE,22.0,11.0,1.0,0.0,0.0,,0.0,4.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,90,8,8.2,,0.0,,2.2,0.55,0.3636363636363636,2.2,0.0244444444444444,2024,1.2000000000000002
491,JAELON DARDEN,2TM,25.0,12.0,1.0,0.0,0.0,,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,22,1,2.5,,0.0,,1.6,1.6,0.0833333333333333,1.6,0.0727272727272727,2024,0.6000000000000001
495,GRANT DUBOSE,MIA,23.0,3.0,0.0,0.0,0.0,,0.0,4.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,50,16,23.3,,0.0,,3.1,0.775,1.3333333333333333,1.55,0.062,2024,1.1
500,ISAIAH HODGINS,NYG,26.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,63,21,27.9,,0.0,,3.2,1.6,0.6666666666666666,1.6,0.0507936507936507,2024,1.2000000000000002
502,BRANDON JOHNSON,PIT,26.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,19,6,9.9,,0.0,,1.9,1.9,0.3333333333333333,1.9,0.0999999999999999,2024,0.9
503,COLLIN JOHNSON,CHI,27.0,9.0,0.0,0.0,0.0,,0.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,32,3,5.2,,0.0,,1.6,0.8,0.2222222222222222,1.6,0.05,2024,0.6000000000000001
505,KAMERON JOHNSON,TAM,22.0,5.0,0.0,2.0,11.0,5.5,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.1,47,9,9.0,,1.1,0.55,0.0,0.0,0.2,,0.0234042553191489,2024,0.0
507,RAMEL KEYTON,LVR,24.0,8.0,0.0,0.0,0.0,,0.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,44,5,5.5,,0.0,,1.7000000000000002,0.5666666666666668,0.375,1.7000000000000002,0.0386363636363636,2024,0.7000000000000001
509,TYREIK MCALLISTER,LVR,26.0,3.0,0.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4,1,0.8,,1.1,0.55,0.0,,,,0.275,2024,0.0
512,KENDRIC PRYOR,CIN,26.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,19,9,9.5,,0.0,,1.9,1.9,1.0,1.9,0.0999999999999999,2024,0.9
513,JOHN ROSS,PHI,29.0,1.0,0.0,0.0,0.0,,0.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,12,12,21.1,,0.0,,1.6,0.8,2.0,1.6,0.1333333333333333,2024,0.6000000000000001
515,TYLER SCOTT,CHI,23.0,11.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,20,1,1.8,,0.0,,1.5,1.5,0.0909090909090909,1.5,0.075,2024,0.5
520,TRENT TAYLOR,SFO,30.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,14,7,10.0,,0.0,,2.1,2.1,0.5,2.1,0.15,2024,1.1
523,CASEY WASHINGTON,ATL,23.0,8.0,0.0,0.0,0.0,,0.0,2.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,9,1,0.8,,0.0,,2.4000000000000004,1.2000000000000002,0.25,2.4000000000000004,0.2666666666666666,2024,1.4000000000000001
526,ISAIAH WILLIAMS,2TM,23.0,8.0,0.0,0.0,0.0,,0.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,27,3,2.7,,0.0,,2.6,0.8666666666666667,0.375,1.3,0.0962962962962963,2024,0.6000000000000001
532,JERMAINE JACKSON,NOR,24.0,4.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,4,1,1.5,,-0.1,-0.1,0.0,,,,-0.025,2024,0.0
